id,company_id,owner_id,deal_type,status,stage,deal_value_usd,lost_reason,previous_deal_id,sub_status,win_reason,key_learning,follow_up_action,created_at,closed_at,follow_up_at
597343a6-c56f-456a-820f-96aaf5b1ed55,92ae82e9-027e-49c2-b7e7-c3377f0e4b20,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,won,,4800,,ac5eb353-09d0-43af-b7b6-68817f064215,,pricing_advantage,Champion drove internal buy-in,Training session scheduled,2027-10-26 03:54:14,2027-11-11 03:54:14,
def2b059-1da5-48a5-8fc3-039265531d36,7704a42e-ca98-4041-8075-7b6560a0a5fa,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,4800,,ab86b813-7eaf-4bf2-a579-ccaae6770058,,relationship,Semantic layer was differentiator,Expand to second team in Q2,2025-04-06 03:54:14,2025-06-04 03:54:14,
f4ae1c8a-954b-49c1-a46b-14cc73dbe9c1,15fe2fc9-f4a0-41bb-8617-f904d510b2d1,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,0845b02b-7322-4efb-973c-5464b89c223c,,relationship,Technical eval clinched it,Expand to second team in Q2,2022-12-17 03:54:14,2023-02-08 03:54:14,
11d55f5d-764c-4a75-aabe-9fac9548f120,acd7bbb6-41f3-459d-82d9-688896896cc0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,8f9de800-56c6-4091-99cf-ebf3ccd66f26,,product_fit,Self-serve trial converted smoothly,Integration support needed,2023-11-25 03:54:14,2023-12-20 03:54:14,
eaadd54f-1622-4d7b-abde-da9b18526421,63e84e07-ce4b-44ad-9fac-282f41ac7698,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,18000,,ff5ba50a-2020-4332-9f7d-4de0abe5b026,,product_fit,Self-serve trial converted smoothly,Dashboard migration assistance,2018-11-24 03:54:14,2019-01-16 03:54:14,
7b8c56d6-bc2b-4b4d-bdf3-8cb94b3afe71,0848b991-2ca3-4033-94ae-2ae6c73d1fc6,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,36000,,3d258ca2-aca9-4ec8-9b37-f58c075d3b22,,relationship,Quick time-to-value sealed it,Integration support needed,2025-10-05 03:54:14,2025-11-24 03:54:14,
c535fe07-4938-4320-8382-3966dcd9201b,97732e95-461d-40cc-af2f-5760ef14c1fe,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,a0f4f24a-f3cd-4d25-b47d-e439e0d39db8,,relationship,"Partner referral, smooth process",Upsell conversation in 6 months,2022-05-17 03:54:14,2022-06-09 03:54:14,
ff9d492d-7c10-44e5-b5f0-c135a7d61481,982123c6-ffbd-493a-8833-fa4de7ec6ff0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,5b46bea8-7234-48f4-87f4-6226ceb48361,,pricing_advantage,Self-serve trial converted smoothly,Expand to second team in Q2,2022-12-15 03:54:14,2023-01-18 03:54:14,
b5534a04-71b6-4d33-82d7-c193c05efa14,5b3d87c3-8acf-489f-a173-e68a3f45f8dc,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,4800,,4ffd8fd6-d90c-44d4-be68-a3b10ad9f097,,product_fit,Referral accelerated cycle,Expand to second team in Q2,2027-05-15 03:54:14,2027-06-24 03:54:14,
c7d6d830-ce1e-4f57-a381-4c91b795ff11,28c7f5ae-4524-41ea-81bb-7095fdb1c200,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,9600,,bef1873c-b000-41c2-8d7e-a599a5a85cd0,,product_fit,Referral accelerated cycle,Onboarding kickoff next week,2020-10-04 03:54:14,2020-11-04 03:54:14,
2444aeb7-7063-4b44-848b-7a07fca58f1e,4e0e1b70-0bbb-4beb-a166-04e1528b252f,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,won,,36000,,520f2bdb-c349-45bf-9309-6b46b350a688,,product_fit,POC exceeded expectations,Connect with CS for rollout,2026-03-01 03:54:14,2026-03-16 03:54:14,
e6c42797-2834-4896-8266-da0ec4c5b12c,972e1791-3fd1-4e4d-8248-f3dd35661b76,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,won,,2400,,9a857488-4682-4ff1-8773-52ec76de0643,,relationship,Data team loved the modeling layer,Integration support needed,2026-06-25 03:54:14,2026-07-30 03:54:14,
704fb4ad-0a3b-4b2b-8923-a40f91bc0ef4,265a1d96-3416-46a3-a9b5-66cfccc78672,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,4800,,58bf5e7e-1503-4364-892b-8bb4ddd6ee42,,pricing_advantage,Semantic layer was differentiator,Onboarding kickoff next week,2020-03-05 03:54:14,2020-04-09 03:54:14,
0bc23895-7535-46c4-aec5-d705a924fb72,8b287972-d034-4d56-9fcd-274a6399cbef,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,9b990b41-98d3-43af-874d-4da0cbbe40c4,,product_fit,Self-serve trial converted smoothly,Connect with CS for rollout,2023-05-12 03:54:14,2023-07-02 03:54:14,
427312db-1fad-4ee2-b6df-c89eed91bd78,01a39f20-0dd8-43f4-887a-42ad2317b4cb,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,36000,,b7f8f7fc-27f4-4b3d-8e4f-e59fc6237aed,,product_fit,"Strong product fit, fast legal",Expand to second team in Q2,2021-09-16 03:54:14,2021-11-08 03:54:14,
0985faac-2a35-436a-b8ad-383e35a51b83,acd7bbb6-41f3-459d-82d9-688896896cc0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,0b8f7766-2be0-4f62-a559-f4313b37dd70,,pricing_advantage,Competitive bake-off win on flexibility,Onboarding kickoff next week,2024-06-30 03:54:14,2024-08-27 03:54:14,
5da3300c-1b78-48d2-b7b3-7afc0d751065,a0354972-7ad2-4c55-b8c1-f58fa43a5891,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,af20d391-fba7-4aee-816f-9ab37354f886,,relationship,Champion drove internal buy-in,Onboarding kickoff next week,2021-10-12 03:54:14,2021-11-12 03:54:14,
69639fb0-5632-4a3f-9506-5f4ed84e8fa5,5caddd3d-13b0-49d3-88ec-7a513d44aebf,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,won,,60000,,036a56f3-d23f-4a59-a075-ad1fd79135a3,,competitive_gap,Quick time-to-value sealed it,Integration support needed,2027-02-03 03:54:14,2027-03-11 03:54:14,
ab6eec9e-89e9-4eef-b472-bbce8f917549,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,2bbd187f-7b97-43d7-a48c-ead5768691d4,,competitive_gap,Quick time-to-value sealed it,Connect with CS for rollout,2020-02-29 03:54:14,2020-04-07 03:54:14,
a87b3ac8-1ea1-4628-9712-0f9e04434499,946015a0-cb71-4155-8654-99059da6a590,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,60000,,d87223d5-9b78-4d34-8134-3f23564c9b85,,relationship,Executive sponsor pushed deal through,Dashboard migration assistance,2023-07-08 03:54:14,2023-08-22 03:54:14,
c4991a44-b728-481e-854b-319f06abaafb,39307521-9adc-4311-9883-da8f412ec95c,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,9600,,14ef82ea-c69b-44c2-aa7f-e7cff169175b,,pricing_advantage,Technical eval clinched it,Upsell conversation in 6 months,2021-07-03 03:54:14,2021-08-20 03:54:14,
9abcf6d5-bdb7-457c-bdaf-cdd4999b9efb,d1dc61f2-1975-457e-95cd-4ba2f8b22b40,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,36000,,19a697fa-a3ba-4a55-aba6-71fd51a12041,,product_fit,Technical eval clinched it,Training session scheduled,2020-08-14 03:54:14,2020-09-03 03:54:14,
9472ce18-4e9e-4720-b24a-2b5b7eaf05c1,946015a0-cb71-4155-8654-99059da6a590,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,60000,,a87b3ac8-1ea1-4628-9712-0f9e04434499,,product_fit,Integration story resonated,Dashboard migration assistance,2024-09-18 03:54:14,2024-11-09 03:54:14,
2fb229ea-ecb5-4bfe-b22e-a6567224fdde,e1e21387-273c-4ecb-bfc1-b235ab543749,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,60000,,04dfb7ce-86ba-4728-adee-83c2090be8c1,,product_fit,Executive sponsor pushed deal through,Expand to second team in Q2,2025-03-19 03:54:14,2025-04-23 03:54:14,
dea933e6-4fed-41bc-9aa7-e4ab1b09413a,a37add8f-9537-4978-9065-180d6590814a,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,18000,,5ef4023a-2aac-497f-892c-63551d26243c,,relationship,Referral accelerated cycle,Schedule QBR in 90 days,2023-03-27 03:54:14,2023-05-14 03:54:14,
dcd681f9-6166-4806-a3df-bc1a0a12acc5,e1e21387-273c-4ecb-bfc1-b235ab543749,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,60000,,027e7e92-0c0c-431a-a417-c59c0c0cdb87,,relationship,Self-serve trial converted smoothly,Onboarding kickoff next week,2024-10-17 03:54:14,2024-12-10 03:54:14,
7fccea68-7271-4006-8c62-05e3a713e198,2557cd21-90c8-4a36-a35e-04cb6f492da0,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,18000,,3a5ccd96-c20c-421b-8701-cd7a009a37d5,,product_fit,Executive sponsor pushed deal through,Connect with CS for rollout,2023-03-31 03:54:14,2023-04-15 03:54:14,
46217f43-4cd3-42f2-bd91-0b856eb0420f,7252a78e-7d00-4859-b4d7-68c744ffe285,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,4800,,c9fc3836-7cea-4332-8b40-86eafbb0ecf5,,product_fit,White-glove onboarding helped,Expand to second team in Q2,2021-10-06 03:54:14,2021-11-21 03:54:14,
a318a539-4827-43b0-8541-7f24dd7ab896,0b1b3c5d-1f8a-48c2-af4d-7f3f95256a73,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,60000,,3481b50e-e4d4-41f5-9a7b-4a8156b7c26b,,pricing_advantage,Self-serve trial converted smoothly,Integration support needed,2021-12-13 03:54:14,2021-12-29 03:54:14,
87f32214-0478-4d98-b34a-109047142ac6,44377c7a-1214-448b-808a-5c8271047b53,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,ad46e064-3239-4e1f-ad2b-84456fbfb895,,product_fit,Technical eval clinched it,Upsell conversation in 6 months,2020-07-08 03:54:14,2020-08-06 03:54:14,
33f99853-198d-41f7-bb0e-11ddf3c604f3,79470081-1bae-4702-ae7b-da40522f0df1,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,60000,,9916ec00-3948-4c7a-b946-7382c59c44cf,,relationship,"Partner referral, smooth process",Upsell conversation in 6 months,2027-05-22 03:54:14,2027-07-20 03:54:14,
43592a8d-ba99-4276-be68-a6cb5274c905,eed775df-1b09-4678-995e-0399e2563c37,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,9700a574-d8e6-40a7-877d-aa447f14c993,,product_fit,Self-serve trial converted smoothly,Integration support needed,2025-03-17 03:54:14,2025-05-14 03:54:14,
c75812ed-df47-4165-b507-9bf9062ac407,6a71c8a3-8f79-4046-9401-8d23bf5bc0e4,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,won,,60000,,c3762f4e-18b5-4848-8993-8d489457287e,,product_fit,White-glove onboarding helped,Upsell conversation in 6 months,2026-03-04 03:54:14,2026-04-02 03:54:14,
0a6f8132-6add-4640-983c-0435cad13cf7,b3d0ceae-5bdf-4411-ac1a-61caad4d855e,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,434ef69e-b447-43f3-9460-7290d81cec62,,product_fit,Technical eval clinched it,Schedule QBR in 90 days,2026-01-07 03:54:14,2026-01-31 03:54:14,
c820b580-7637-40a4-8d8d-184b5c37ccad,cd21054e-2a69-467e-aef6-1f98c0223337,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,18000,,0167bf7c-5901-4468-89db-325d1be38d56,,product_fit,POC exceeded expectations,Upsell conversation in 6 months,2026-02-25 03:54:14,2026-04-25 03:54:14,
00622a6b-8341-4096-baaa-4e24fb882e1b,896733ec-3c18-43d8-a44a-42126ad9373c,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,won,,36000,,7ddc9201-2c79-453f-93d6-c217d8265197,,other,POC exceeded expectations,Schedule QBR in 90 days,2027-11-09 03:54:14,2027-12-05 03:54:14,
95d5bedb-35c6-47f5-a4ac-cf39626e78d2,63e84e07-ce4b-44ad-9fac-282f41ac7698,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,60000,,ff5ba50a-2020-4332-9f7d-4de0abe5b026,,product_fit,Technical eval clinched it,Integration support needed,2020-02-08 03:54:14,2020-03-31 03:54:14,
57b6de81-aeba-4043-88e5-c82eb56380c8,f73b6aa2-f7d0-4507-9eca-b6c696549074,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,36000,,02a34e23-fc68-484f-9f55-84a72addb9e5,,product_fit,Integration story resonated,Expand to second team in Q2,2022-07-21 03:54:14,2022-08-25 03:54:14,
a87d7773-b62b-493a-bf3d-49f6b6d7668b,46beff20-c779-4556-b6ad-428b14519108,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,36000,,87e8cdeb-372b-45e1-a7ab-40772698e768,,other,Data team loved the modeling layer,Connect with CS for rollout,2028-08-11 03:54:14,2028-08-26 03:54:14,
069837d9-0270-4483-b1be-f5c70d67c4fc,0dcb8bef-acde-4478-becb-4ec882e84d9f,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,614d3882-fa66-4672-83cf-ce390274883e,,relationship,Integration story resonated,Dashboard migration assistance,2027-09-06 03:54:14,2027-10-22 03:54:14,
a53e9c6c-6d15-4a48-ae37-bde2d9c83b1f,6d86f13b-8783-4f6f-84b8-c5713dee7eea,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,won,,60000,,4dcc1cbb-ca54-43ee-b784-b590157ff61b,,product_fit,Data team loved the modeling layer,Onboarding kickoff next week,2025-12-13 03:54:14,2026-01-19 03:54:14,
0d14b898-1b50-4fd6-a55c-701f097965ed,8500aed9-0dbe-400f-8d5d-fda3e1bd6908,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,9600,,d25f051f-56de-4e46-bb4f-0c029f1e4ab6,,product_fit,"Partner referral, smooth process",Integration support needed,2022-10-11 03:54:14,2022-10-25 03:54:14,
235d0120-249f-4776-be6f-e5d9c0581e9e,d003f340-da52-4a3c-8c9d-1e81d51f5336,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,won,,18000,,79961ebb-371c-422a-bcbe-d10382fa22f3,,relationship,Technical eval clinched it,Upsell conversation in 6 months,2026-05-04 03:54:14,2026-06-07 03:54:14,
97fd59b8-d0ab-46f8-a0d0-3c67c1aed3c6,f8f6921c-2308-4ff9-acc0-7451302556d2,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,won,,60000,,5a18ad79-3ed4-4d86-8c13-2cb1eac1ebc1,,product_fit,Semantic layer was differentiator,Schedule QBR in 90 days,2023-04-23 03:54:14,2023-06-17 03:54:14,
81fe7448-e9c9-451f-80e8-1f82296a46fc,f9545d9e-239a-4263-b12c-af17122fd588,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,36000,,c8959e4c-a137-4c7c-952b-1cce67a065d5,,relationship,Champion drove internal buy-in,Onboarding kickoff next week,2023-07-16 03:54:14,2023-08-12 03:54:14,
b44ce1a6-cedb-492d-8cd9-4ffc0b0beb08,cf3c8d25-8f68-47c8-bb04-cef89c54baa1,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,won,,60000,,f7d48fdc-1cba-40aa-a982-8cbf5b16580c,,pricing_advantage,Data team loved the modeling layer,Connect with CS for rollout,2029-09-06 03:54:14,2029-10-07 03:54:14,
777db82b-f18e-425d-b19b-7f47c3d14eee,abc84802-5075-4fa5-aad7-3aaef15888cf,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,won,,36000,,f0fb559d-77fb-476d-b056-49d36c90d9ec,,product_fit,Semantic layer was differentiator,Schedule QBR in 90 days,2029-05-22 03:54:14,2029-07-01 03:54:14,
44fd6779-d007-4a93-95fb-101b314ea70f,f13a7e19-0916-45c2-b8d6-8d60c9ff74c4,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,18000,,b10098c6-07eb-4ea1-a7a1-17a9d7cfed32,,product_fit,Semantic layer was differentiator,Integration support needed,2024-06-09 03:54:14,2024-07-30 03:54:14,
adee55d2-18bc-4504-8ad6-5557735d5fdc,d63dec25-2a73-409b-8a6b-31207b6d21b0,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,won,,60000,,4e7c74bc-b96e-4dfe-80b1-ca836b514a3c,,pricing_advantage,Self-serve trial converted smoothly,Expand to second team in Q2,2020-05-27 03:54:14,2020-07-04 03:54:14,
e8f158f2-d662-4abb-90a3-2e9433d2a2c0,2b2c2d48-ab36-47ae-b932-9c2d807ca974,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,36000,,bebdf9be-3373-42d3-80dd-cc8b7b830e82,,pricing_advantage,White-glove onboarding helped,Training session scheduled,2026-03-17 03:54:14,2026-04-23 03:54:14,
22798f01-fe46-4934-9660-a1d95284d85e,6a71c8a3-8f79-4046-9401-8d23bf5bc0e4,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,won,,60000,,86db978f-25d5-4794-85b6-f816dbed75a8,,product_fit,"Strong product fit, fast legal",Training session scheduled,2026-07-24 03:54:14,2026-08-25 03:54:14,
087de530-9a69-480f-b41e-560e13a67b87,15cbadad-f212-4d59-9c63-6884dd479755,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,won,,36000,,29e031b8-24c2-4d0f-9884-e7e052c1ee3b,,relationship,Competitive bake-off win on flexibility,Schedule QBR in 90 days,2028-12-29 03:54:14,2029-01-31 03:54:14,
cb5b90d9-87aa-4922-9dc4-857f6113b72a,d903ca24-d0f5-4cf1-ae5a-62aa82655105,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,60000,missing_feature,2222e57c-20ce-4efb-9fb4-3e6cfbb54358,,,Mobile support not there yet,Monitor competitor churn signals,2028-07-13 03:54:14,2028-08-02 03:54:14,
b5d80746-ed85-40e0-8bba-91fca6880f43,3027c583-80f5-4aab-b7ca-cd0fb987154d,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,lost,,9600,missing_feature,8203d048-18ed-4e3b-97dc-f50e518e3711,,,SSO was hard blocker,"Keep warm, budget may reopen",2024-08-31 03:54:14,2024-10-13 03:54:14,
6574d458-e6b0-4e7b-88c1-e6210623c521,a1445e12-05df-48e4-8478-4944d19ccfba,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,18000,missing_feature,736c4cdb-1be0-4791-b2cf-3b14a9624c38,,,Missing audit log requirements,"Keep warm, budget may reopen",2028-10-20 03:54:14,2028-11-20 03:54:14,
f6ae5542-72a2-4b66-b1a0-4ef2f3b144ce,3027c583-80f5-4aab-b7ca-cd0fb987154d,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,18000,competitor_win,8203d048-18ed-4e3b-97dc-f50e518e3711,,,Tableau brand trust,"Keep warm, budget may reopen",2025-02-25 03:54:14,2025-04-18 03:54:14,
7efff208-16a6-4330-9202-69c09c751a45,7f9f04fa-fd03-4405-b8d8-c2e6706f6317,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,18000,competitor_win,2bbd187f-7b97-43d7-a48c-ead5768691d4,,,Incumbent vendor discount,Re-engage after re-org settles,2019-08-15 03:54:14,2019-09-03 03:54:14,
3a7051d1-01ca-4a20-ba0e-e66abb2b8ce2,0f99dddb-aa2f-4bd8-bb83-07265706ae51,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,9600,pricing,5461d0ab-f1fb-4508-a1a4-782c165cfe27,,,"Timing mismatch, revisit later",Re-engage after re-org settles,2027-05-18 03:54:14,2027-06-27 03:54:14,
7f1f20f5-1b03-4294-a14a-4d11fdd8aa78,6d86f13b-8783-4f6f-84b8-c5713dee7eea,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,36000,pricing,4dcc1cbb-ca54-43ee-b784-b590157ff61b,,,Budget frozen mid-quarter,Re-engage when SSO ships,2026-03-10 03:54:14,2026-04-10 03:54:14,
04badeac-6b5a-4665-8543-44c91da02ed8,41ebfc02-1163-49f2-9f27-2ebcbab64a55,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,60000,competitor_win,1f2cd749-12bc-4513-82c2-f27eb51ca668,,,Price perception vs Metabase,Re-engage after re-org settles,2024-10-18 03:54:14,2024-11-13 03:54:14,
58f5351d-6537-4cd4-9b4f-662ae77435a7,4f7654a7-8005-46a8-b1d1-74d4148e3a2c,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,lost,,18000,pricing,5530cd66-16ff-4111-9b63-58e1cbade974,,,Embedding limitations,Monitor competitor churn signals,2019-07-29 03:54:14,2019-08-16 03:54:14,
6c4dc1db-94fc-4894-b16e-977e28a1cd0e,b2c39037-6873-4655-a460-9c31f111d2a0,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,60000,competitor_win,f7d2257f-21f4-46d3-a912-9820e593001d,,,Competitor had deeper integrations,Wait for champion replacement,2020-08-01 03:54:14,2020-08-18 03:54:14,
3e6045c5-3419-4f23-a631-84d2a966e3aa,f5c6b12f-f6ad-4360-bd04-ca7b8c395220,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,lost,,60000,pricing,1557cfe1-d29f-4e7a-92eb-34a5c27961a6,,,Missing audit log requirements,Re-engage when SSO ships,2023-07-28 03:54:14,2023-08-20 03:54:14,
b689cad0-d897-4de4-8087-d7b8e55648ae,d13d14bb-76c2-4ad4-a6e7-09a58af181e3,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,18000,pricing,6059e5eb-1940-41e8-8da8-5c2396ca8ba4,,,Key stakeholder unavailable,Re-engage after re-org settles,2021-05-03 03:54:14,2021-05-23 03:54:14,
0bf5cce8-d752-4c45-9644-98cb2e61708e,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,lost,,60000,ghosted,91b3d30c-1a6a-46bb-a969-4054c19456f6,,,Lost to inaction,Nurture - check in 90d,2025-08-29 03:54:14,2025-10-19 03:54:14,
93bb3abe-4948-4b67-95bc-3ee3d2aae039,15cbadad-f212-4d59-9c63-6884dd479755,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,60000,competitor_win,087de530-9a69-480f-b41e-560e13a67b87,,,Competitor had deeper integrations,Nurture - check in 90d,2030-03-31 03:54:14,2030-05-17 03:54:14,
1d62694b-4e08-493e-bf6a-9dd5d63e6147,6e424ef4-0cfb-40eb-ba32-edc3880d9040,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,18000,pricing,76bace6a-e300-4359-b957-2050ba483826,,,Key stakeholder unavailable,"Keep warm, budget may reopen",2022-03-24 03:54:14,2022-05-15 03:54:14,
e7464206-0a84-44f1-be98-255a3d534702,7ba5b62e-39f9-477c-8eed-8e5e525605eb,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,18000,missing_feature,13d0d992-5e2a-418f-ab6d-ce7a65e104c4,,,API coverage insufficient,Re-engage after re-org settles,2025-07-30 03:54:14,2025-08-30 03:54:14,
cdd7e9b5-b1e9-49c8-9ddd-85f2ec0991b8,ce4e7abc-bc5f-4971-b9f0-b313fbf81ed3,78c6f717-e9bd-4d49-a0ce-566a99e8e45e,upgrade,lost,,9600,pricing,aede5162-921f-481c-830f-c21103876706,,,SSO was hard blocker,"Keep warm, budget may reopen",2027-01-19 03:54:14,2027-03-15 03:54:14,
3aab61c3-423b-4a64-b528-96e4f0b4e3f1,a2110e9a-5cf2-45aa-b27e-951779b8fcec,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,lost,,36000,missing_feature,1869b6ec-8547-4aee-95a8-88515fef89f2,,,Missing Excel export killed it,Add to feature-ship notification list,2026-04-26 03:54:14,2026-05-17 03:54:14,
bc587c7c-872d-41be-855a-dbb8a97f9ece,c3000093-f9b7-438e-9aa6-d22bb1ae14d7,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,lost,,2400,pricing,19ed33dd-6b78-4ce4-9c86-816e6679e906,,,Too many days between touches,Add to feature-ship notification list,2025-05-05 03:54:14,2025-06-19 03:54:14,
8811f7ce-775c-4bc9-940f-8ac3e62de973,54bc519a-c88a-4a35-927e-ddd4b1c4d413,4ee2aab8-ac5d-4e0b-96d8-1b9b4306bf9a,upgrade,lost,,60000,missing_feature,c1b0be10-cd7d-430e-91d6-f5d788afeaf8,,,Mobile support not there yet,Add to feature-ship notification list,2027-11-07 03:54:14,2027-12-01 03:54:14,
2ab71ae8-f8e5-47cb-96ee-4a985bc4122c,c2a58232-efa4-486a-a30d-45bbbd101b21,f1fa6171-c7a4-4b92-bf01-ad9a3ea7f82b,upgrade,lost,,60000,competitor_win,10be1e65-f97b-48a2-895b-c2a4b62be4b2,,,Sigma spreadsheet UX won,Add to feature-ship notification list,2026-04-24 03:54:14,2026-05-17 03:54:14,
8791d1a7-8f34-49ba-8360-2409626d07fd,bad918ee-20a4-4b74-af6d-2d2aa7ddebd9,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,lost,,36000,competitor_win,d73accdb-2d0a-4a6a-9072-7096a60f7532,,,ThoughtSpot search UX,"Keep warm, budget may reopen",2022-09-16 03:54:14,2022-10-05 03:54:14,
c720cab9-4c55-44b9-b983-acb7472fbc42,d1dc61f2-1975-457e-95cd-4ba2f8b22b40,74f11ff3-05b3-4cbb-9979-4e25b5faae4d,upgrade,lost,,36000,missing_feature,19a697fa-a3ba-4a55-aba6-71fd51a12041,,,SSO was hard blocker,Wait for champion replacement,2019-11-26 03:54:14,2020-01-24 03:54:14,
2691bd5a-998a-488b-a6ab-0d7e7306eefd,d18e70b4-5c1c-46b9-9f38-23127798e6c0,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,lost,,36000,ghosted,17c65ad5-947c-4e39-8eb0-8a99aa0bcfaa,,,Budget frozen mid-quarter,Nurture - check in 90d,2027-06-21 03:54:14,2027-07-30 03:54:14,
6b01a6c5-147c-49b5-b9b1-c1d6c77d8048,a03746a4-18cf-4fa8-8a94-63232151c6a2,731e7915-c734-4dff-bb2c-a67a09eca181,upgrade,lost,,60000,pricing,49bb7661-09ec-4f66-a667-b8f3e4f9e9a3,,,SSO was hard blocker,"Keep warm, budget may reopen",2028-12-26 03:54:14,2029-01-29 03:54:14,
5f0c2ccc-7ae4-455e-b15b-f459935559f2,b4c816e3-4865-4c3d-9ccf-171cbe884e87,3620388c-a5c6-412d-a681-cdfd55da1658,upgrade,lost,,18000,competitor_win,4e04b34b-481c-4137-9d46-9c94a52e88e9,,,Tableau brand trust,Wait for champion replacement,2025-03-15 03:54:14,2025-04-06 03:54:14,
